record_id,marketing_original_source,marketing_latest_source,device,country,lead_source_detail,visitor_type,destination_interest,budget_range,travel_group_type,trip_duration,budget_level,currency,age_bracket,lead_type,booking_intent,enquiry_touchpoints,form_submissions,page_interactions,unknown_engagement_1,total_visits,total_sessions,average_pageviews,number_of_pageviews,number_of_sessions,time_on_site,engagement_score,sales_activity_count,qualified_flag,interaction_depth,pipeline_stage_num,total_activities,deal_progress,nurture_score,readiness_score,target_conv_prob,target_profit
212397954426,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Canada,Unknown,Unknown,TANZANIA,10000 - 14000 CAD,FRIENDS,2 Weeks +,med,CAD,Unknown,New enquiry,Unknown,4.0,0.0,4.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0321172140538692,125457.578125
211892659008,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Google or other search,Unknown,TANZANIA,4000 - 7000 USD,PARTNER,One Week,low,USD,55+,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0277629643678665,65949.1484375
209365883399,ORGANIC_SEARCH,DIRECT_TRAFFIC,Mobile,Germany,From a friend,PREVIOUS_VISITOR_MULTIPLE,BOTSWANA,4000 - 7000 EUR,PARTNER,Less than One Week,low,EUR,35-54,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,4.0,2.0,72.0,25.0,306.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1563093513250351,51180.7734375
203895557470,OTHER_CAMPAIGNS,DIRECT_TRAFFIC,Desktop,United States,From a friend,PREVIOUS_VISITOR_ONCE,KENYA;TANZANIA,10000+ USD,FAMILY,10 Days,high,USD,55+,Referral,"Help me plan, so I can book later",3.0,0.0,3.0,0.0,3.0,3.0,2.0,38.0,15.0,210.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1746163219213485,149834.15625
212868370015,AI_REFERRALS,REFERRALS,Mobile,Turkey,Online Ads,Unknown,KENYA,4000 - 7000 USD,FAMILY,Less than One Week,low,USD,18-34,New enquiry,Help me book my vacation,4.0,0.0,4.0,0.0,2.0,2.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082950089126825,83346.6484375
206885275154,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Google or other search,PREVIOUS_VISITOR_ONCE,SOUTH AFRICA;BOTSWANA;KENYA,4000 - 7000 USD,FAMILY,One Week,low,USD,35-54,New enquiry,Help me compare prices,4.0,0.0,4.0,0.0,3.0,3.0,5.0,17.0,3.0,119.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0797364935278892,96746.671875
212868421897,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Online Ads,Unknown,TANZANIA,4000 - 7000 USD,PARTNER,2 Weeks,low,USD,55+,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00535006262362,67518.0
189652791656,PAID_SOCIAL,OTHER_CAMPAIGNS,Mobile,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 USD,FAMILY,10 Days,low,USD,55+,Repeat enquiry,Help me compare prices,3.0,0.0,3.0,0.0,4.0,2.0,3.0,30.0,8.0,718.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0553279556334018,82571.640625
189313268553,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Kenya,Google or other search,PREVIOUS_VISITOR_MULTIPLE,KENYA,4000 - 7000 USD,FAMILY,10 Days,low,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,1.0,3.0,1.0,2.0,2.0,3.0,60.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251421146094799,72659.328125
204368811066,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Unknown,Unknown,SOUTH AFRICA,7000 - 10000 USD,FRIENDS,10 Days,med,USD,Unknown,New enquiry,Unknown,5.0,0.0,5.0,0.0,2.0,2.0,1.0,10.0,8.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0509651526808738,158883.125
210492664118,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,United Kingdom,Unknown,Unknown,SOUTH AFRICA;NAMIBIA;MOZAMBIQUE;ZAMBIA;MADAGASCAR,7000 - 10000 GBP,FAMILY,2 Weeks +,med,GBP,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,3.0,52.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0218293834477663,90089.2578125
188568093057,PAID_SOCIAL,PAID_SOCIAL,Mobile,Peru,Google or other search,Unknown,SOUTH AFRICA;TANZANIA;ZAMBIA;MADAGASCAR,4000 - 7000 USD,PARTNER,10 Days,low,USD,18-34,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0036162275355309,51294.1015625
217620001,PAID_SOCIAL,PAID_SOCIAL,Mobile,Canada,Online Ads,FIRST_VISITOR_NO_RESEARCH,TANZANIA,3000 - 7000 CAD,SOLO,2 Weeks,low,USD,55+,Repeat enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,4.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0081849098205566,47948.51171875
212847393203,PAID_SOCIAL,PAID_SOCIAL,Mobile,Nicaragua,From a friend,Unknown,UGANDA,7000 - 10000 USD,SOLO,10 Days,med,USD,Unknown,Unknown,Help me research,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0015459015266969,71427.0390625
200231343221,PAID_SOCIAL,PAID_SOCIAL,Mobile,Trinidad And Tobago,Unknown,Unknown,BOTSWANA,4000 - 7000 USD,SOLO,10 Days,low,USD,Unknown,New enquiry,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.0,10.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051505379378795,57614.5
246971501,REFERRALS,DIRECT_TRAFFIC,Desktop,United States,Unknown,Unknown,SOUTH AFRICA;KENYA;TANZANIA;BOTSWANA;RWANDA;ZIMBABWE,7500+ USD,PARTNER,2 Weeks +,high,USD,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,5.0,3.0,1.0,11.0,7.0,52.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1236157938838005,151360.25
212215845155,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Social Media,Unknown,TANZANIA,4000 - 7000 USD,PARTNER,Less than One Week,low,USD,18-34,New enquiry,Help me research,2.0,0.0,2.0,0.0,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0349956527352333,54765.296875
212846419307,PAID_SOCIAL,PAID_SOCIAL,Mobile,Timor-Leste,Unknown,Unknown,OPEN TO IDEAS,NOTSURE,SOLO,2 Weeks +,notsure,Unknown,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003097879467532,58058.6953125
212604294670,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,OPEN TO IDEAS,0,Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,6.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687166377902031,300568.15625
212848473695,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Social Media,Unknown,UGANDA,4000 - 7000 USD,PARTNER,10 Days,low,USD,55+,Unknown,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0035386385861784,83806.4453125
212866429789,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Social Media,Unknown,TANZANIA,10000+ USD,FAMILY,2 Weeks +,high,USD,18-34,Unknown,Help me book my vacation,2.0,5.0,7.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002011745236814,219013.90625
212848833548,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Japan,Online Ads,Unknown,KENYA;TANZANIA,10000+ USD,FAMILY,2 Weeks,high,USD,55+,New enquiry,Help me research,3.0,0.0,3.0,0.0,2.0,2.0,2.0,5.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0145349232479929,169179.625
212242153344,DIRECT_TRAFFIC,SOCIAL_MEDIA,Mobile,Austria,Unknown,Unknown,ZIMBABWE,7000 - 10000 EUR,SOLO,2 Weeks +,med,EUR,Unknown,New enquiry,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031323553994297,65774.7578125
211099641387,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,United States,Google or other search,Unknown,TANZANIA;OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks,notsure,Unknown,18-34,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,4.0,8.0,2.0,350.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0494764000177383,70454.5859375
119140277133,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,Italy,ChatGPT or other AI,PREVIOUS_VISITOR_ONCE,KENYA;TANZANIA,4000 - 7000 EUR,PARTNER,2 Weeks,med,EUR,35-54,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,2.0,2.0,23.0,8.0,1383.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0990937650203704,75028.5390625
46969501,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,British Virgin Islands,Google or other search,FIRST_VISITOR_NO_RESEARCH,KENYA,7500+ USD,PARTNER,2 Weeks +,notsure,USD,55+,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,7.0,3.0,5.0,73.0,14.0,290.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2916357517242431,160859.0625
6071286803,ORGANIC_SEARCH,PAID_SOCIAL,Desktop,United States,From a friend,PREVIOUS_VISITOR_ONCE,TANZANIA;BOTSWANA;KENYA,2500 - 5000 USD,PARTNER,2 Weeks,med,USD,55+,Repeat enquiry,Help me research,2.0,0.0,2.0,0.0,4.0,2.0,2.0,19.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2598192691802978,82744.46875
212849052847,ORGANIC_SEARCH,ORGANIC_SEARCH,Desktop,British Virgin Islands,Unknown,Unknown,UGANDA;RWANDA,4000 - 7000 USD,PARTNER,Less than One Week,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0136821204796433,60625.546875
212871271865,PAID_SOCIAL,PAID_SOCIAL,Mobile,Federated States Of Micronesia,Unknown,Unknown,SOUTH AFRICA,4000 - 7000 USD,FAMILY,Less than One Week,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0041157151572406,45056.86328125
169638158958,EMAIL_MARKETING,PAID_SOCIAL,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,4000 - 7000 USD,SOLO,One Week,low,USD,55+,Repeat enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,6.0,2.0,2.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239806212484836,62111.46875
209372241481,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Canada,ChatGPT or other AI,Unknown,SOUTH AFRICA,NOTSURE,SOLO,One Week,notsure,Unknown,55+,New enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,3.0,3.0,1.0,15.0,8.0,502.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.126304805278778,63706.453125
189311890341,PAID_SOCIAL,SOCIAL_MEDIA,Mobile,Maldives,From a friend,PREVIOUS_VISITOR_MULTIPLE,MAURITIUS,4000 - 7000 USD,FAMILY,One Week,low,EUR,35-54,Repeat enquiry,"Help me plan, so I can book later",6.0,0.0,6.0,0.0,5.0,2.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217211805284023,111218.859375
212870710358,PAID_SOCIAL,PAID_SOCIAL,Mobile,Turkey,Unknown,Unknown,SEYCHELLES,4000 - 7000 USD,FAMILY,10 Days,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022693844512104,54007.3203125
212850393630,PAID_SOCIAL,PAID_SOCIAL,Mobile,Honduras,Google or other search,Unknown,SOUTH AFRICA,7000 - 10000 USD,PARTNER,One Week,med,USD,Unknown,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0092571601271629,51982.1796875
210746645841,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,United Kingdom,Google or other search,Unknown,TANZANIA,10000+ GBP,PARTNER,Less than One Week,high,GBP,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0346288904547691,91194.078125
212850623067,SOCIAL_MEDIA,SOCIAL_MEDIA,Mobile,Austria,Unknown,Unknown,SOUTH AFRICA;TANZANIA;KENYA;MAURITIUS;OPEN TO IDEAS,4000 - 7000 EUR,FRIENDS,2 Weeks,low,EUR,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034823222085833,65213.34765625
212851298874,PAID_SEARCH,REFERRALS,Desktop,United States,Unknown,Unknown,KENYA;OPEN TO IDEAS;SOUTH AFRICA;TANZANIA,4000 - 7000 USD,PARTNER,10 Days,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505126662552,68811.9453125
212855718939,PAID_SOCIAL,PAID_SOCIAL,Unknown,Unknown,Unknown,Unknown,ZAMBIA,Unknown,SOLO,One Week,notsure,Unknown,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070573138073086,55015.03125
95150493529,PAID_SEARCH,PAID_SOCIAL,Desktop,Japan,Newsletter,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA;OPEN TO IDEAS,10000+ USD,PARTNER,10 Days,notsure,USD,55+,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,2.0,1.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0264865979552268,95085.7109375
212870720357,ORGANIC_SEARCH,PAID_SEARCH,Desktop,United States,Google or other search,Unknown,KENYA;TANZANIA,7000 - 10000 USD,FRIENDS,2 Weeks,med,USD,35-54,New enquiry,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,2.0,2.0,4.0,18.0,4.0,78.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0273771304637193,153920.0625
210326975246,DIRECT_TRAFFIC,SOCIAL_MEDIA,Mobile,Cayman Islands,Unknown,Unknown,SOUTH AFRICA;ZIMBABWE;OPEN TO IDEAS,4000 - 7000 USD,FRIENDS,2 Weeks,low,USD,Unknown,New enquiry,Unknown,3.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,4.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0063858125358819,159731.171875
212873320597,ORGANIC_SEARCH,ORGANIC_SEARCH,Mobile,Brazil,Google or other search,Unknown,ZIMBABWE;SOUTH AFRICA;BOTSWANA,4000 - 7000 USD,FAMILY,10 Days,low,USD,35-54,Unknown,"Help me plan, so I can book later",2.0,2.0,4.0,2.0,2.0,2.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0077311815693974,83971.0625
212858149448,PAID_SOCIAL,PAID_SOCIAL,Desktop,Mexico,Social Media,Unknown,OPEN TO IDEAS,4000 - 7000 USD,PARTNER,10 Days,low,USD,35-54,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002453040331602,57657.2734375
212856654741,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Unknown,Unknown,SOUTH AFRICA;ZIMBABWE;CONGO;UGANDA;KENYA;TANZANIA;BOTSWANA;NAMIBIA;MOZAMBIQUE;OPEN TO IDEAS,4000 - 7000 USD,PARTNER,One Week,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017922123661264,63001.734375
212874139669,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Unknown,Unknown,SEYCHELLES,NOTSURE,SOLO,2 Weeks,notsure,Unknown,Unknown,Unknown,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020984406583011,62664.796875
194579839909,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Australia,Online Ads,FIRST_VISITOR_NO_RESEARCH,TANZANIA,5500 - 11000 AUD,FAMILY,10 Days,low,AUD,35-54,New enquiry,"Help me plan, so I can book later",6.0,0.0,6.0,0.0,2.0,2.0,1.0,16.0,12.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0144550018012523,127341.9609375
212857801382,ORGANIC_SEARCH,ORGANIC_SEARCH,Mobile,United States,Unknown,Unknown,OPEN TO IDEAS,4000 - 7000 USD,PARTNER,10 Days,low,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050112325698137,54245.4765625
205453432689,PAID_SOCIAL,PAID_SOCIAL,Tablet,New Zealand,Social Media,PREVIOUS_VISITOR_MULTIPLE,SOUTH AFRICA;OPEN TO IDEAS,7000 - 10000 USD,SOLO,2 Weeks,high,USD,55+,Repeat enquiry,Help me compare prices,1.0,0.0,1.0,0.0,4.0,2.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0062458268366754,128023.53125
212350562307,PAID_SOCIAL,PAID_SOCIAL,Desktop,United States,Social Media,Unknown,NAMIBIA;ZAMBIA,14000+ CAD,SOLO,2 Weeks,high,CAD,55+,New enquiry,Help me research,1.0,0.0,1.0,0.0,2.0,2.0,4.0,8.0,2.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0058226268738508,141399.421875
212856477347,PAID_SOCIAL,PAID_SOCIAL,Tablet,United States,Google or other search,Unknown,SOUTH AFRICA;BOTSWANA;NAMIBIA,4000 - 7000 USD,SOLO,One Week,low,USD,55+,Unknown,Help me research,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,340.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0283563639968633,61856.72265625
197512434302,PAID_SEARCH,PAID_SEARCH,Mobile,Canada,Google or other search,PREVIOUS_VISITOR_ONCE,NONE,10000 - 14000 CAD,FAMILY,2 Weeks,med,CAD,18-34,New enquiry,"Help me plan, so I can book later",3.0,0.0,3.0,0.0,2.0,2.0,2.0,8.0,4.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0885084792971611,106409.9375
194326370081,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Belgium,Google or other search,FIRST_VISITOR_RESEARCH,SOUTH AFRICA,4000 - 7000 EUR,PARTNER,2 Weeks +,low,EUR,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,3.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0362060815095901,66914.3359375
189676429066,OFFLINE,OFFLINE,Unknown,Unknown,Unknown,Unknown,KENYA,5000 USD,Unknown,Unknown,Unknown,USD,Unknown,New enquiry,Unknown,4.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796147659420967,134475.5
197278048129,OTHER_CAMPAIGNS,OTHER_CAMPAIGNS,Unknown,United States,Unknown,Unknown,OPEN TO IDEAS,"2,000",Unknown,Unknown,Unknown,Unknown,Unknown,New enquiry,Unknown,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463452599942684,207289.765625
193601860188,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Peru,Google or other search,PREVIOUS_VISITOR_MULTIPLE,TANZANIA;KENYA,7000 - 10000 USD,FAMILY,One Week,high,USD,35-54,New enquiry,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,4.0,2.0,12.0,12.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0289678983390331,219953.625
194600715430,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Germany,Google or other search,PREVIOUS_VISITOR_ONCE,TANZANIA,10000+ EUR,FAMILY,2 Weeks,high,EUR,35-54,New enquiry,Help me book my vacation,4.0,0.0,4.0,0.0,2.0,2.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0117159150540828,191943.75
193902220390,PAID_SOCIAL,PAID_SOCIAL,Mobile,Philippines,Newspaper / Magazine,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,10000+ USD,FAMILY,One Week,high,USD,35-54,New enquiry,Help me book my vacation,7.0,2.0,9.0,2.0,4.0,2.0,11.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0124772395938634,299901.03125
193863601680,PAID_SOCIAL,PAID_SOCIAL,Mobile,Jamaica,Social Media,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,35-54,New enquiry,"Help me plan, so I can book later",5.0,0.0,5.0,0.0,2.0,2.0,4.0,4.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064227362163364,160952.171875
193792354166,SOCIAL_MEDIA,SOCIAL_MEDIA,Mobile,Kuwait,Online Ads,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,NOTSURE,FAMILY,One Week,notsure,Unknown,35-54,New enquiry,"Help me plan, so I can book later",3.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038380878977477,94401.6171875
194658562917,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,KENYA;TANZANIA,NOTSURE,FAMILY,10 Days,notsure,Unknown,35-54,New enquiry,Help me book my vacation,4.0,0.0,4.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0043150964193046,135574.703125
194701119318,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Brazil,Social Media,FIRST_VISITOR_RESEARCH,KENYA;TANZANIA,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,18-34,New enquiry,"Help me plan, so I can book later",4.0,2.0,6.0,2.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0113521916791796,164864.34375
193928520218,ORGANIC_SEARCH,ORGANIC_SEARCH,Mobile,Italy,Google or other search,PREVIOUS_VISITOR_ONCE,KENYA,NOTSURE,FAMILY,10 Days,notsure,Unknown,35-54,New enquiry,Help me compare prices,5.0,0.0,5.0,0.0,2.0,2.0,4.0,4.0,1.0,207.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231864284723997,157524.59375
143347783198,REFERRALS,DIRECT_TRAFFIC,Mobile,Brazil,Online Ads,FIRST_VISITOR_NO_RESEARCH,TANZANIA,7000 - 10000 USD,FAMILY,10 Days,med,USD,55+,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,2.0,4.0,21.0,5.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0276788435876369,91363.7421875
109425272668,PAID_SOCIAL,EMAIL_MARKETING,Mobile,Australia,Online Ads,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,11000 - 16000 AUD,SOLO,One Week,low,AUD,55+,Repeat enquiry,Help me compare prices,1.0,0.0,1.0,0.0,4.0,2.0,3.0,27.0,9.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285702403634786,61364.9765625
196394434477,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Italy,Social Media,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 EUR,PARTNER,10 Days,low,EUR,35-54,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0172625575214624,55812.5390625
195033396407,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Italy,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;NAMIBIA,4000 - 7000 EUR,FAMILY,2 Weeks,low,EUR,35-54,New enquiry,"Help me plan, so I can book later",2.0,1.0,3.0,1.0,2.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.005687148310244,77817.4140625
